,Date,Résidus
160,2012-10-08,659.3823026024911
161,2012-10-09,-684.1490835950535
162,2012-10-10,-396.91050369774166
163,2012-10-11,-426.54074067906913
164,2012-10-12,-1156.1374972585909
165,2012-10-13,17.653045449325873
166,2012-10-14,2385.8686975383534
167,2012-10-15,3373.528964452722
168,2012-10-16,3187.062657842973
169,2012-10-17,2037.3197479689989
170,2012-10-18,626.2427723094952
171,2012-10-19,-1764.6713698255699
172,2012-10-20,-2087.4651029610177
173,2012-10-21,-3043.491920699642
174,2012-10-22,-2407.122953918886
175,2012-10-23,-2895.3236589239386
176,2012-10-24,-1807.6462596360507
177,2012-10-25,-1774.5625980325567
178,2012-10-26,-799.0065321050497
179,2012-10-27,4017.5282829034404
180,2012-10-28,5403.2126805691805
181,2012-10-29,7891.171602318944
182,2012-10-30,5912.903780380882
183,2012-10-31,3144.28587726556
184,2012-11-01,-4658.763547217939
185,2012-11-02,-364.82935710897436
186,2012-11-03,-632.1002636250778
187,2012-11-04,-1257.1468803331227
188,2012-11-05,3122.3658731125033
189,2012-11-06,4083.0967649815284
190,2012-11-07,3424.031048819612
191,2012-11-08,2928.1434456510615
192,2012-11-09,943.8522032840701
193,2012-11-10,-2272.081575964112
194,2012-11-11,-1161.3318661025987
195,2012-11-12,3383.280376411538
196,2012-11-13,2265.206074899732
197,2012-11-14,3164.1720632775687
198,2012-11-15,2204.8456589908455
199,2012-11-16,644.2906597682595
200,2012-11-17,-3091.13105754969
201,2012-11-18,-3787.5348785542083
202,2012-11-19,-922.2224676795158
203,2012-11-20,-873.2597357934719
204,2012-11-21,-423.46938070504984
205,2012-11-22,-378.7626509138645
206,2012-11-23,-2789.6794764686056
207,2012-11-24,-5834.482815762269
208,2012-11-25,-7199.9297891301685
209,2012-11-26,-2589.9763632906543
210,2012-11-27,-488.3508933992416
211,2012-11-28,2532.457824390629
212,2012-11-29,4639.873307906542
213,2012-11-30,4125.695775735119
214,2012-12-01,5293.012285080593
215,2012-12-02,4499.4300181601575
216,2012-12-03,4783.375921858678
217,2012-12-04,5381.527363299843
218,2012-12-05,7177.828118752906
219,2012-12-06,9878.164985332376
220,2012-12-07,8220.835812464837
221,2012-12-08,6746.463046619887
222,2012-12-09,6201.230162661959
223,2012-12-10,8749.184164305785
224,2012-12-11,11323.668796110898
225,2012-12-12,13656.342766376983
226,2012-12-13,9759.858254633698
227,2012-12-14,4286.330487341795
228,2012-12-15,-1181.7475355517963
229,2012-12-16,-1828.267798123372
230,2012-12-17,1234.795666800419
231,2012-12-18,40.82004517651512
232,2012-12-19,302.55164064381097
233,2012-12-20,200.78368092229357
234,2012-12-21,-3436.1751795455057
235,2012-12-22,-3922.5875703000347
236,2012-12-23,-8914.051953479662
237,2012-12-24,-15244.20182063061
238,2012-12-25,-19948.274882948244
239,2012-12-26,-10908.097938253224
240,2012-12-27,-9061.412118794746
241,2012-12-28,-10125.407709331572
242,2012-12-29,-8075.814421394214
243,2012-12-30,-6478.669722898223
244,2012-12-31,-12119.022006479121
245,2013-01-01,-15682.503913540844
246,2013-01-02,-3225.604609637303
247,2013-01-03,-2936.197431426728
248,2013-01-04,-4492.831376497241
249,2013-01-05,-3866.591476511676
250,2013-01-06,-3062.8716513796535
251,2013-01-07,1378.91761110253
252,2013-01-08,3056.7714650969865
253,2013-01-09,3360.0971837147517
254,2013-01-10,1110.3802603601653
255,2013-01-11,-687.3589938265359
256,2013-01-12,-200.66418168417295
257,2013-01-13,2034.580579592075
258,2013-01-14,8782.439464292009
259,2013-01-15,8271.343889679032
260,2013-01-16,9798.096013374481
261,2013-01-17,12902.532154385088
262,2013-01-18,13039.97702786245
263,2013-01-19,9401.142984359583
264,2013-01-20,8134.351727664369
265,2013-01-21,8027.821797144468
266,2013-01-22,6730.0865624798025
267,2013-01-23,5718.997136815131
268,2013-01-24,7072.385589163881
269,2013-01-25,8284.519346517656
270,2013-01-26,5489.000974076887
271,2013-01-27,1567.9908026395715
272,2013-01-28,1090.4956813885801
273,2013-01-29,-2745.2114063307527
274,2013-01-30,-6944.586471004106
275,2013-01-31,-6529.149023087841
276,2013-02-01,-7293.02508434144
277,2013-02-02,-1791.0445356025302
278,2013-02-03,-77.5153536479047
279,2013-02-04,-2137.9314824328176
280,2013-02-05,860.4503736731858
281,2013-02-06,3320.619401194068
282,2013-02-07,5236.480111034456
283,2013-02-08,2273.3133980278217
284,2013-02-09,4103.683365356759
285,2013-02-10,4842.667330616241
286,2013-02-11,3386.152237221613
287,2013-02-12,5367.262152344745
288,2013-02-13,5491.37118675634
289,2013-02-14,3110.777143315194
290,2013-02-15,227.16670758114196
291,2013-02-16,-1593.4737103266816
292,2013-02-17,-50.62409461502102
293,2013-02-18,-65.93070736232039
294,2013-02-19,3226.2249181790685
295,2013-02-20,2093.742185154857
296,2013-02-21,8052.4781252564135
297,2013-02-22,8998.71536775837
298,2013-02-23,14554.075475430116
299,2013-02-24,13914.755018359385
300,2013-02-25,11824.827567079774
301,2013-02-26,9660.676247601019
302,2013-02-27,8394.011159139365
303,2013-02-28,7241.546930952958
304,2013-03-01,8441.47120588526
305,2013-03-02,7676.358138503769
306,2013-03-03,6678.404279397568
307,2013-03-04,4869.730030163511
308,2013-03-05,-561.1886825991241
309,2013-03-06,-2119.5042052339995
310,2013-03-07,-4195.321139787979
311,2013-03-08,-5286.229710882137
312,2013-03-09,-5101.394413429254
313,2013-03-10,-1612.3205520997726
314,2013-03-11,5685.444531548012
315,2013-03-12,10257.740214019039
316,2013-03-13,13676.805659094607
317,2013-03-14,12225.95251309278
318,2013-03-15,14071.02805287928
319,2013-03-16,10795.322917036312
320,2013-03-17,7791.800837367591
321,2013-03-18,9958.393603628763
322,2013-03-19,7189.425960540873
323,2013-03-20,6085.6247988665855
324,2013-03-21,5904.787981996691
325,2013-03-22,3617.243664252601
326,2013-03-23,1239.7542604353002
327,2013-03-24,5400.74251232198
328,2013-03-25,6770.582912711543
329,2013-03-26,7250.0232127688505
330,2013-03-27,8066.190399922023
331,2013-03-28,8245.256511826767
332,2013-03-29,9231.895165084708
333,2013-03-30,9162.182978972633
334,2013-03-31,9449.823358705944
335,2013-04-01,837.4359156131541
336,2013-04-02,10351.9762645792
337,2013-04-03,9880.74059834524
338,2013-04-04,10344.030414146619
339,2013-04-05,11761.608278908177
340,2013-04-06,11251.598818296254
341,2013-04-07,10740.712396668452
342,2013-04-08,9038.534765276578
343,2013-04-09,7635.947416522773
344,2013-04-10,5438.13303878501
345,2013-04-11,2537.2414397504544
346,2013-04-12,3111.8468145207225
347,2013-04-13,2772.850531499251
348,2013-04-14,-232.29311142495862
349,2013-04-15,-4660.284899694496
350,2013-04-16,-5045.557764751393
351,2013-04-17,-5831.268522543454
352,2013-04-18,-5485.628942131036
353,2013-04-19,-2348.445291858392
354,2013-04-20,140.78778484777285
355,2013-04-21,1038.1164903378594
356,2013-04-22,98.42342377726891
357,2013-04-23,-429.14584641819965
358,2013-04-24,-2503.1708432039886
359,2013-04-25,-4329.2835576327125
360,2013-04-26,-1456.7043180351393
361,2013-04-27,2538.6679675135238
362,2013-04-28,4136.488593297079
363,2013-04-29,4833.266068273617
364,2013-04-30,4882.792022708018
365,2013-05-01,-3607.8436714764393
366,2013-05-02,1730.4227253490972
367,2013-05-03,2060.0957522928875
368,2013-05-04,1816.033082531154
369,2013-05-05,569.6806381884744
370,2013-05-06,-1569.6263273662844
371,2013-05-07,-2428.2315322226277
372,2013-05-08,-8132.141048621896
373,2013-05-09,-9070.346485824644
374,2013-05-10,-3661.3571829529974
375,2013-05-11,-63.287322149728425
376,2013-05-12,1357.3794104532644
377,2013-05-13,2445.090800608792
378,2013-05-14,2205.657366303014
379,2013-05-15,3231.2682101514656
380,2013-05-16,4851.166748725256
381,2013-05-17,4608.117116536203
382,2013-05-18,4966.315344276423
383,2013-05-19,4811.622696092658
384,2013-05-20,-292.1356349378402
385,2013-05-21,7186.258191153749
386,2013-05-22,6445.427727908485
387,2013-05-23,6411.074963255844
388,2013-05-24,9562.443514445724
389,2013-05-25,9808.226420494735
390,2013-05-26,7746.795942103032
391,2013-05-27,3754.4985945698354
392,2013-05-28,5131.0801053389805
393,2013-05-29,6271.6946505389715
394,2013-05-30,7279.573704634633
395,2013-05-31,6561.485352226751
396,2013-06-01,4591.638214591898
397,2013-06-02,2308.9074300301363
398,2013-06-03,1400.1259423588708
399,2013-06-04,472.5058174768201
400,2013-06-05,-39.356030075927265
401,2013-06-06,-30.812339821488422
402,2013-06-07,336.29063720874547
403,2013-06-08,-583.4858969717243
404,2013-06-09,-1364.9500390432295
405,2013-06-10,-406.990377119997
406,2013-06-11,-859.1568854584912
407,2013-06-12,-378.65712208783225
408,2013-06-13,-270.6923536207905
409,2013-06-14,-882.0027199579199
410,2013-06-15,-1516.9672517035724
411,2013-06-16,-1894.381270564234
412,2013-06-17,-580.1678918868274
413,2013-06-18,-164.95888727255806
414,2013-06-19,-365.090507731089
415,2013-06-20,-756.9388936948817
416,2013-06-21,-948.4641892033978
417,2013-06-22,-1975.3091801786868
418,2013-06-23,-2748.5749966187577
419,2013-06-24,-1897.5306098084257
420,2013-06-25,-2238.1913967230284
421,2013-06-26,-2399.3123885240784
422,2013-06-27,-2016.7208479747496
423,2013-06-28,-1426.857313530585
424,2013-06-29,-1582.8709522594872
425,2013-06-30,-2558.3917852731465
426,2013-07-01,-2063.236542071514
427,2013-07-02,-1673.9834425370718
428,2013-07-03,-975.9615511020602
429,2013-07-04,-1215.5793763976471
430,2013-07-05,-678.8618832685243
431,2013-07-06,-1375.5417888643424
432,2013-07-07,-1166.8277362576991
433,2013-07-08,252.89386825315887
434,2013-07-09,576.4880258969642
435,2013-07-10,645.0856506437995
436,2013-07-11,-81.24129282885406
437,2013-07-12,493.98678717888106
438,2013-07-13,-489.4307740904478
439,2013-07-14,-978.1398597236839
440,2013-07-15,815.0695787657896
441,2013-07-16,1129.695432830311
442,2013-07-17,1497.5404159664467
443,2013-07-18,1603.389390526594
444,2013-07-19,1934.4778317218297
445,2013-07-20,777.4055167588449
446,2013-07-21,1929.3728089307988
447,2013-07-22,3286.482717664956
448,2013-07-23,3140.1733775662433
449,2013-07-24,2434.235248517478
450,2013-07-25,3325.4883153199844
451,2013-07-26,3228.2500773550782
452,2013-07-27,1771.24841981168
453,2013-07-28,304.8567424576104
454,2013-07-29,-756.6054643747775
455,2013-07-30,-659.4419424325533
456,2013-07-31,-106.56457127192698
457,2013-08-01,1523.181437161591
458,2013-08-02,1475.4828634875666
459,2013-08-03,-170.53156315047818
460,2013-08-04,962.9408196546283
461,2013-08-05,-1107.326165723287
462,2013-08-06,-2340.1603890716506
463,2013-08-07,-3480.980001349075
464,2013-08-08,-4111.122438781604
465,2013-08-09,-3277.383005144242
466,2013-08-10,-2005.1088915017972
467,2013-08-11,-786.9712058513614
468,2013-08-12,-3782.671769400564
469,2013-08-13,-4467.519970112553
470,2013-08-14,-4540.4253015526265
471,2013-08-15,-8701.23023559236
472,2013-08-16,-4427.252563014037
473,2013-08-17,-1643.3830330395213
474,2013-08-18,-585.8608369957656
475,2013-08-19,-2359.983666842745
476,2013-08-20,-2985.6876146040377
477,2013-08-21,-2907.5425177460784
478,2013-08-22,-2017.0873778473906
479,2013-08-23,-894.3749673201892
480,2013-08-24,-465.07143800765334
481,2013-08-25,-1466.2334618780878
482,2013-08-26,-1133.019621873791
483,2013-08-27,-584.2713087072989
484,2013-08-28,-458.5087209022604
485,2013-08-29,52.73340976997861
486,2013-08-30,540.3612552851046
487,2013-08-31,-276.3773230639199
488,2013-09-01,-1104.6691733995394
489,2013-09-02,-428.8461596181078
490,2013-09-03,265.0353609965823
491,2013-09-04,1125.2002812553692
492,2013-09-05,1220.82107369617
493,2013-09-06,943.4755790508061
494,2013-09-07,-640.9495776919939
495,2013-09-08,-2587.0324960005164
496,2013-09-09,-929.5231780786562
497,2013-09-10,-1267.9196636156412
498,2013-09-11,-44.45875357537443
499,2013-09-12,183.55401565227658
500,2013-09-13,685.2059927802038
501,2013-09-14,88.88476689375238
502,2013-09-15,-1917.4913244624258
503,2013-09-16,-382.1763093469417
504,2013-09-17,472.8313648738549
505,2013-09-18,562.8021748458414
506,2013-09-19,160.94956953242945
507,2013-09-20,-1.1044618918313063
508,2013-09-21,-1006.4181924354343
509,2013-09-22,-2076.4959411047894
510,2013-09-23,-1424.9876413730744
511,2013-09-24,-1714.2575389052436
512,2013-09-25,-1172.3677076263193
513,2013-09-26,-1057.4011003729029
514,2013-09-27,-1147.9933419943045
515,2013-09-28,-1456.4191753458508
516,2013-09-29,-2009.3561898169573
517,2013-09-30,-1652.5826519392067
518,2013-10-01,-1298.5447966670254
519,2013-10-02,-1284.3392799788126
520,2013-10-03,-1409.0355180816186
521,2013-10-04,-778.2071275386261
522,2013-10-05,-2007.0183805742927
523,2013-10-06,-1829.9883063374727
524,2013-10-07,-1625.6892561194109
525,2013-10-08,-1696.3152868910038
526,2013-10-09,-1224.666056925853
527,2013-10-10,1240.5290506955062
528,2013-10-11,2391.0773744094477
529,2013-10-12,3337.234090552156
530,2013-10-13,3706.9353858599425
531,2013-10-14,3587.096887164058
532,2013-10-15,2397.042015085768
533,2013-10-16,2012.514591081257
534,2013-10-17,-87.64899306520965
535,2013-10-18,-158.05721909770364
536,2013-10-19,-1937.8563713651965
537,2013-10-20,-3095.501535956537
538,2013-10-21,-2697.4624387221484
539,2013-10-22,-3479.7994245081136
540,2013-10-23,-4362.155216837018
541,2013-10-24,-4039.087117201947
542,2013-10-25,-5088.608787950303
543,2013-10-26,-6694.287458951745
544,2013-10-27,-6252.019111592403
545,2013-10-28,-3561.7383782331235
546,2013-10-29,-1910.998429601932
547,2013-10-30,-1479.9664605509897
548,2013-10-31,-2104.759405806042
549,2013-11-01,-8534.989003612653
550,2013-11-02,-4894.86202306395
551,2013-11-03,-2655.958186079566
552,2013-11-04,1433.0574983871775
553,2013-11-05,2139.852733847496
554,2013-11-06,-2420.5693248468015
555,2013-11-07,-3777.207211189103
556,2013-11-08,-4041.6072720067314
557,2013-11-09,-3310.9645849756052
558,2013-11-10,-4300.901193743011
559,2013-11-11,-7047.178375062678
560,2013-11-12,385.72180841793306
561,2013-11-13,1104.6000730706874
562,2013-11-14,3919.2039738998283
563,2013-11-15,3833.6833443558426
564,2013-11-16,2813.4912987151183
565,2013-11-17,1590.6082589579382
566,2013-11-18,5313.832276268833
567,2013-11-19,6392.200375673521
568,2013-11-20,9819.995307069665
569,2013-11-21,9022.413057453508
570,2013-11-22,9232.02198569724
571,2013-11-23,5857.667736327072
572,2013-11-24,3187.701366730602
573,2013-11-25,6523.273929027855
574,2013-11-26,6174.762205048581
575,2013-11-27,7509.779946639479
576,2013-11-28,9611.849944329631
577,2013-11-29,5830.867753425497
578,2013-11-30,3593.0112014246406
579,2013-12-01,3645.9730785748397
580,2013-12-02,6236.260220403696
581,2013-12-03,6241.62364868178
582,2013-12-04,6699.074091721486
583,2013-12-05,6416.558176604623
584,2013-12-06,3486.4260930810706
585,2013-12-07,1920.3448250162328
586,2013-12-08,3139.534324723296
587,2013-12-09,7848.069814226954
588,2013-12-10,7617.314857034085
589,2013-12-11,6220.939500482782
590,2013-12-12,7340.598762639755
591,2013-12-13,6196.402247205115
592,2013-12-14,2879.828968480215
593,2013-12-15,2197.964750468993
594,2013-12-16,2056.8053755345754
595,2013-12-17,1202.6901202623849
596,2013-12-18,-396.68002457902185
597,2013-12-19,140.43582357472042
598,2013-12-20,-85.71263983834069
599,2013-12-21,217.5468451940833
600,2013-12-22,-3445.454942532626
601,2013-12-23,-7305.42736283096
602,2013-12-24,-11003.68853241454
603,2013-12-25,-17838.149591672307
604,2013-12-26,-7779.639328471356
605,2013-12-27,-8445.438353039077
606,2013-12-28,-3977.3687145388685
607,2013-12-29,-2861.56156329604
608,2013-12-30,-3275.159646872111
609,2013-12-31,-7932.889961812092
610,2014-01-01,-12649.052219802383
611,2014-01-02,-7912.84780678837
612,2014-01-03,-7266.918398165159
613,2014-01-04,-5347.4400890057
614,2014-01-05,-3308.8956111462903
615,2014-01-06,-3540.7813929402037
616,2014-01-07,-5828.184751098233
617,2014-01-08,-6865.776841164552
618,2014-01-09,-4712.146013436301
619,2014-01-10,-4502.34070637828
620,2014-01-11,-5733.9677063349955
621,2014-01-12,-4179.968316318787
622,2014-01-13,-1842.3291619684605
623,2014-01-14,-543.6628979087691
624,2014-01-15,-311.2044165825064
625,2014-01-16,-1640.1471837765712
626,2014-01-17,-3754.188812353357
627,2014-01-18,-5251.63168464601
628,2014-01-19,-4885.161150275031
629,2014-01-20,107.44198610383319
630,2014-01-21,1043.719434943705
631,2014-01-22,1139.538256218264
632,2014-01-23,194.75393966407864
633,2014-01-24,-1501.335377574549
634,2014-01-25,-4294.089365990803
635,2014-01-26,-4902.303160557727
636,2014-01-27,887.0810610790213
637,2014-01-28,1105.3933191878023
638,2014-01-29,1055.2402874077088
639,2014-01-30,-468.82966815517284
640,2014-01-31,181.1300101737288
641,2014-02-01,-2755.633796849899
642,2014-02-02,-2958.3486702371447
643,2014-02-03,-1612.4250952084403
644,2014-02-04,-2543.033844633581
645,2014-02-05,-1001.0979325883527
646,2014-02-06,-3027.6237959569844
647,2014-02-07,-5895.240855703974
648,2014-02-08,-3997.295314480638
649,2014-02-09,-3186.6207692778844
650,2014-02-10,-2734.242410944309
651,2014-02-11,-1268.9501249791501
652,2014-02-12,-923.2861539167934
653,2014-02-13,-373.8720103947271
654,2014-02-14,-2778.943823423251
655,2014-02-15,-6171.442004927318
656,2014-02-16,-5729.777844961311
657,2014-02-17,-5649.533836175557
658,2014-02-18,-3713.0330695630983
659,2014-02-19,-4593.32338808247
660,2014-02-20,-5498.501011996195
661,2014-02-21,-4738.242841482017
662,2014-02-22,-4585.893344750089
663,2014-02-23,-5944.228659204513
664,2014-02-24,-6568.154723201151
665,2014-02-25,-3445.2747951209894
666,2014-02-26,-3564.8720586605195
667,2014-02-27,90.76796198829834
668,2014-02-28,640.8259642145131
669,2014-03-01,0.8624933768005576
670,2014-03-02,-215.9459961308603
671,2014-03-03,2619.4945378370467
672,2014-03-04,-212.37233203726646
673,2014-03-05,-2174.7369888606627
674,2014-03-06,-856.7474023850518
675,2014-03-07,-1073.0421065264236
676,2014-03-08,-3765.8384233905963
677,2014-03-09,-6664.698548063869
678,2014-03-10,-6799.230293660337
679,2014-03-11,-5462.657830652766
680,2014-03-12,-5904.808092242514
681,2014-03-13,-5362.437538056445
682,2014-03-14,-5343.768453645665
683,2014-03-15,-5616.580659629188
684,2014-03-16,-5530.98121759831
685,2014-03-17,-5657.108904192952
686,2014-03-18,-3373.708758572
687,2014-03-19,-5477.122345720665
688,2014-03-20,-5846.618398284467
689,2014-03-21,-5807.932984741754
690,2014-03-22,-1398.3650482558514
691,2014-03-23,1742.4501258006785
692,2014-03-24,2017.8327707614371
693,2014-03-25,2203.480550510765
694,2014-03-26,2047.474906507312
695,2014-03-27,1750.9472027709562
696,2014-03-28,2554.535545088336
697,2014-03-29,-339.71354742375115
698,2014-03-30,-3938.121155661989
699,2014-03-31,-4366.086382854599
700,2014-04-01,-5236.6664465876165
701,2014-04-02,-6311.572041682339
702,2014-04-03,-4859.502598805819
703,2014-04-04,-3352.690552591812
704,2014-04-05,-3528.000433600282
705,2014-04-06,-5269.705316338368
706,2014-04-07,-7034.197344892091
707,2014-04-08,-5079.567596924193
708,2014-04-09,-2977.6008897387655
709,2014-04-10,-3978.1101583660493
710,2014-04-11,-4382.479526987983
711,2014-04-12,-4436.761897987737
712,2014-04-13,-4828.453603135371
713,2014-04-14,-4560.2028529855015
714,2014-04-15,-3541.3872618952664
715,2014-04-16,-2299.1060710129314
716,2014-04-17,-2656.511719694514
717,2014-04-18,-2947.3499088694734
718,2014-04-19,-1220.0540043668516
719,2014-04-20,-512.5163497868489
720,2014-04-21,-9041.793251222683
721,2014-04-22,-1947.6789384235017
722,2014-04-23,-2590.694152679738
723,2014-04-24,-2622.4140403550555
724,2014-04-25,-751.0045243711429
725,2014-04-26,-757.3130305435989
726,2014-04-27,414.36383287889475
727,2014-04-28,969.5788517365363
728,2014-04-29,591.1637060728463
729,2014-04-30,-92.75628355352092
730,2014-05-01,-7091.086868627499
731,2014-05-02,-1892.2982413893405
732,2014-05-03,550.4870397844279
733,2014-05-04,1653.7289478965322
734,2014-05-05,-1357.2291033720758
735,2014-05-06,-1248.728689567055
736,2014-05-07,-243.77983848416625
737,2014-05-08,-6074.384245772955
738,2014-05-09,-2838.067452563082
739,2014-05-10,543.034104538543
740,2014-05-11,1234.4085432156498
741,2014-05-12,2028.4696688927215
742,2014-05-13,2600.9884384080215
743,2014-05-14,2195.1090600414755
744,2014-05-15,1575.0250130003988
745,2014-05-16,1647.4457819868258
746,2014-05-17,1898.5084040277434
747,2014-05-18,470.0112096418088
748,2014-05-19,-15.287045467885036
749,2014-05-20,321.7620028613892
750,2014-05-21,1647.7098848922105
751,2014-05-22,996.1845307574258
752,2014-05-23,1449.353996517406
753,2014-05-24,1748.8348019372643
754,2014-05-25,1121.9222858601206
755,2014-05-26,2029.886200542489
756,2014-05-27,2521.396232369065
757,2014-05-28,2265.531799077442
758,2014-05-29,-4296.548546612088
759,2014-05-30,-2532.1472621037974
760,2014-05-31,-317.1233602817083
761,2014-06-01,-197.66592004272388
762,2014-06-02,34.99768846960069
763,2014-06-03,21.02358015810023
764,2014-06-04,1145.9575112152816
765,2014-06-05,2.400772773013159
766,2014-06-06,496.46669344007387
767,2014-06-07,260.6819247002859
768,2014-06-08,-1352.790031606346
769,2014-06-09,-7937.85978060378
770,2014-06-10,353.90726067922515
771,2014-06-11,-378.70519172003696
772,2014-06-12,258.09968076111545
773,2014-06-13,812.5866796407645
774,2014-06-14,-933.6114324663795
775,2014-06-15,-2372.271386338194
776,2014-06-16,-1858.2910121247696
777,2014-06-17,-1697.270254087598
778,2014-06-18,-1987.5071935340966
779,2014-06-19,-1873.3337048821413
780,2014-06-20,-733.6598604333267
781,2014-06-21,-1713.0729017118574
782,2014-06-22,-1920.6133148133158
783,2014-06-23,-1376.4847381793006
784,2014-06-24,-1453.6329720091962
785,2014-06-25,-1871.739702984567
786,2014-06-26,-1469.555585675138
787,2014-06-27,-796.4418147131873
788,2014-06-28,-1975.4660260390447
789,2014-06-29,-3135.1750868941017
790,2014-06-30,-2661.3015268336894
791,2014-07-01,-2242.3389042722847
792,2014-07-02,-2057.5317487986104
793,2014-07-03,-704.2047482531198
794,2014-07-04,-537.3003431360921
795,2014-07-05,-1745.4705957769838
796,2014-07-06,-2656.845923498964
797,2014-07-07,-1948.737477818242
798,2014-07-08,-1713.2084939476117
799,2014-07-09,-1240.0602803645743
800,2014-07-10,93.84245349273988
801,2014-07-11,369.03774043270823
802,2014-07-12,-847.6219253295785
803,2014-07-13,-2108.7349087250695
804,2014-07-14,-9147.04960128422
805,2014-07-15,-553.032783434981
806,2014-07-16,362.14712656877236
807,2014-07-17,1988.2972188153872
808,2014-07-18,3103.6684237881636
809,2014-07-19,712.8691192133701
810,2014-07-20,-631.8986178757768
811,2014-07-21,202.46306737025589
812,2014-07-22,667.3803554641854
813,2014-07-23,1227.6250713047048
814,2014-07-24,2217.9920513664183
815,2014-07-25,1682.7673485815467
816,2014-07-26,211.64136484661867
817,2014-07-27,565.9442851770582
818,2014-07-28,65.94700089706748
819,2014-07-29,-291.7078265755408
820,2014-07-30,-214.99024869409186
821,2014-07-31,-302.80776842298656
822,2014-08-01,-5.5395295768394135
823,2014-08-02,-369.12584902089293
824,2014-08-03,-967.8356977851072
825,2014-08-04,-3004.9689219059
826,2014-08-05,-3355.4285279240576
827,2014-08-06,-3066.708695333189
828,2014-08-07,-2551.2231985001345
829,2014-08-08,-1635.8434055200414
830,2014-08-09,-1305.9917176527015
831,2014-08-10,-1114.413026136419
832,2014-08-11,-3833.8809474119043
833,2014-08-12,-4538.774131601334
834,2014-08-13,-4548.0682763740915
835,2014-08-14,-4733.668498703686
836,2014-08-15,-8574.951202330805
837,2014-08-16,-2633.8612755224967
838,2014-08-17,-1712.6871676741357
839,2014-08-18,-3210.7705785563085
840,2014-08-19,-3188.0860290435157
841,2014-08-20,-3253.235920865576
842,2014-08-21,-2918.785714897138
843,2014-08-22,-1726.8083445858356
844,2014-08-23,-862.9836798286487
845,2014-08-24,-1037.375572642275
846,2014-08-25,205.85679656136926
847,2014-08-26,765.8780159254384
848,2014-08-27,226.1803850311626
849,2014-08-28,846.2480819466728
850,2014-08-29,848.0124430315409
851,2014-08-30,48.75254277664499
852,2014-08-31,-893.6814576985344
853,2014-09-01,-12.578914960089605
854,2014-09-02,150.05147818111436
855,2014-09-03,-91.51294526495622
856,2014-09-04,318.9570841043096
857,2014-09-05,1040.1001069577396
858,2014-09-06,439.86686654234654
859,2014-09-07,-1021.2537123266229
860,2014-09-08,643.0577624389334
861,2014-09-09,193.37445972056594
862,2014-09-10,40.53203012281301
863,2014-09-11,93.29804927357327
864,2014-09-12,-295.1669510861684
865,2014-09-13,-751.4027197282558
866,2014-09-14,-2137.419367740862
867,2014-09-15,-589.401066022976
868,2014-09-16,-619.278671547705
869,2014-09-17,-274.7169413876836
870,2014-09-18,-331.4410223052182
871,2014-09-19,146.22860279398446
872,2014-09-20,-453.7131744002909
873,2014-09-21,-2350.722327070049
874,2014-09-22,-1824.4056826653396
875,2014-09-23,-1473.0900035738377
876,2014-09-24,-746.8058451667821
877,2014-09-25,-1057.610904777379
878,2014-09-26,-1018.1220671113479
879,2014-09-27,-1379.602054502764
880,2014-09-28,-2161.7233099804653
881,2014-09-29,-969.2659313775002
882,2014-09-30,-1012.6850141399846
883,2014-10-01,-1384.093102928564
884,2014-10-02,-2004.5824771298721
885,2014-10-03,-1483.756484820049
886,2014-10-04,-2202.8158400470857
887,2014-10-05,-1236.3225152089144
888,2014-10-06,384.10195210198435
889,2014-10-07,-252.79161832018144
890,2014-10-08,398.1364068474577
891,2014-10-09,-924.9092540769052
892,2014-10-10,-986.1919160429316
893,2014-10-11,-1632.531338099012
894,2014-10-12,-505.07004408246576
895,2014-10-13,-1251.9743557006004
896,2014-10-14,-1712.0054750367053
897,2014-10-15,-747.5062911757705
898,2014-10-16,-1367.7286060698025
899,2014-10-17,-2967.36995980364
900,2014-10-18,-4062.665931606163
901,2014-10-19,-4793.160505999818
902,2014-10-20,-3251.4112775170797
903,2014-10-21,-2263.564800922919
904,2014-10-22,-953.3477307696521
905,2014-10-23,-632.3984139880777
906,2014-10-24,-1723.8080839403847
907,2014-10-25,-3720.2175004587625
908,2014-10-26,-4062.591593586367
909,2014-10-27,-1948.9288531529455
910,2014-10-28,-1020.8407404338868
911,2014-10-29,-2699.5467358634705
912,2014-10-30,-3947.2096577020493
913,2014-10-31,-6638.48037254448
914,2014-11-01,-7740.597716121112
915,2014-11-02,-6104.166157698572
916,2014-11-03,-2016.867927640109
917,2014-11-04,-992.0448638135858
918,2014-11-05,1590.3044275859575
919,2014-11-06,2269.1874780021317
920,2014-11-07,-324.9281779275334
921,2014-11-08,-2609.215984515191
922,2014-11-09,-3179.268719610227
923,2014-11-10,-5092.81093530354
924,2014-11-11,-10612.280737263442
925,2014-11-12,-2307.8264978436055
926,2014-11-13,-2422.6431240803795
927,2014-11-14,-3593.5169928386167
928,2014-11-15,-4794.925368152617
929,2014-11-16,-4125.812835919496
930,2014-11-17,-285.30148260260466
931,2014-11-18,-1326.2700859319302
932,2014-11-19,-710.3479305880173
933,2014-11-20,-1234.2478900814021
934,2014-11-21,-5046.307909284937
935,2014-11-22,-7947.58672681122
936,2014-11-23,-9258.636398307557
937,2014-11-24,-5560.208374829948
938,2014-11-25,-5414.828433172908
939,2014-11-26,-6095.786101212958
940,2014-11-27,-6120.463250511588
